count,date,title,description,org_link,link
1,2024-02-15 11:40:00,막 오른 <b>AI</b> 반도체戰에서 이기는 길[포럼],"두 차례의 오일쇼크 이후 미국 반도체 기업들이 움츠러들자, 정부의 지원과 가격경쟁력을 <b>무기</b>로 일본... 챗GPT 출시로 불과 1년여 만에 인공지능(<b>AI</b>) 대중화 시대를 연 오픈<b>AI</b>가 <b>AI</b> 맞춤형 반도체를 직접 제작하겠다고... ",https://www.munhwa.com/news/view.html?no=2024021501073111000001,https://n.news.naver.com/mnews/article/021/0002621401?sid=110
2,2024-02-15 11:30:00,【박란희의 TalkTalk】 2024 첫레터- ESG의 종말?,"2019년 '기후은행'이라고 지칭했던 유럽투자은행(EIB) 또한 <b>무기</b> 산업에 더 많은 프로젝트 자금을... 블랙록은 &quot;인공지능(<b>AI</b>)와 고금리로 인해 기업들이 동요하는 상황에서, 장기적인 재무 수익을 보장하기 위해 이러한... ",http://www.impacton.net/news/articleView.html?idxno=10884,http://www.impacton.net/news/articleView.html?idxno=10884
3,2024-02-15 11:14:00,"철원플라즈마산업기술연구원, 에너지·환경 분야 기술개발 협력 체계 구축","다양한 <b>무기</b>나노 소재와 흑연, 그래핀, CNT 등 탄소나노복합소재를 활용한 에너지, 환경분야 응용기술을... 전해질개발용 <b>AI</b> 시뮬레이터 개발&quot;과 한국연구재단 기본 연구 지원 사업 &quot;충전 잔량의 정밀한 추정이 가능한 폴리... ",https://www.electimes.com/news/articleView.html?idxno=332800,https://www.electimes.com/news/articleView.html?idxno=332800
4,2024-02-15 11:01:00,北 김수키도 챗GPT 썼다...MS “문제 계정 삭제 조치”,에드워드 아모로소 뉴욕대 교수는 영국 가디언에 “<b>AI</b>와 대규모 언어 모델의 사용이 당장 눈에 띄는 위협이 되지 않을 수 있지만 결국 모든 국가 군사력의 공격에서 가장 강력한 <b>무기</b> 중 하나가 될 것”이라고... ,https://www.chosun.com/economy/tech_it/2024/02/15/PZP5FNMACZF53B5DTG7GPXZV4U/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003816822?sid=105
5,2024-02-15 10:46:00,"넷마블, 운영·재미·성공 3마리 토끼 겨냥한 〈아스달연대기〉 4월 출시",복장의 <b>무기</b>와 장비 외형을 내세웠다. 히트작 &lt;블레이드&amp;소울레볼루션&gt; 개발진이 참여해  세계관을 게임만의... <b>AI</b>를 활용해 작업장 같은 어뷰징 요소도 최소화할 계획이다. 모바일로 즐길 수 있는 원격 리모트 기능도... ,https://www.globale.co.kr/news/articleView.html?idxno=28408,https://www.globale.co.kr/news/articleView.html?idxno=28408
6,2024-02-15 10:46:00,美발벗고 나섰지만…中화웨이·ZTE 제재 불참 EU회원국은 17개국,"EU 집행위는 작년 10월 3일 사실상 중국을 겨냥해 반도체·<b>AI</b>·양자컴퓨팅·바이오 등 4대 첨단기술을 <b>무기</b>화할 위험성 평가에 착수했으며, 이를 바탕으로 EU 회원국들이 올해부터 관련 분야의 기술 수출 통제 등... ",https://www.yna.co.kr/view/AKR20240215059900009?input=1195m,https://n.news.naver.com/mnews/article/001/0014506436?sid=105
7,2024-02-15 10:14:00,"북한·러시아·중국·이란, 해킹 공격에 美 '챗GPT' 사용(상보)",통신기업 AT&amp;T 최고보안책임자였던 에드워드 아모로소 뉴욕대 교수는 <b>AI</b>가 당장의 위협은 안 되더라도 &quot;결국 모든 국가와 군에서 가장 강력한 <b>무기</b> 중 하나가 될 것&quot;이라며 대응 필요성을 시사했다.,https://www.news1.kr/articles/5321215,https://n.news.naver.com/mnews/article/421/0007352351?sid=105
8,2024-02-15 10:05:00,방산도 '산업'이다…별도 조직 만들며 산업정책 지원한다,"각국의 국방비가 증가하고 최첨단 <b>무기</b>체계에 대한 국제적 수요가 증가하는 상황에서 방산 수출의 미래는... <b>AI</b>(인공지능), 자율주행, 로봇 등 첨단기술을 개발하고 민간 기술도 접목해 세계 방산시장에서 우위를... ",http://news.mt.co.kr/mtview.php?no=2024021502003165029,https://n.news.naver.com/mnews/article/008/0004998968?sid=101
9,2024-02-15 09:40:00,흔들리는 풍경 하나,<b>AI</b> 시대에 대한 인간의 사회적 두려움?·?위기감 조성하는 실체가 <b>AI</b>의 교활함인지 인간의 어리석음인지... 그의 <b>무기</b>는 상대방 말의 허점을 찾아 파고드는 질문이었다. 거듭되는 질문의 수단 역시 말이었다. 글은... ,https://www.lawtimes.co.kr/opinion/195849,https://www.lawtimes.co.kr/opinion/195849
10,2024-02-15 09:40:00,"[안보칼럼] ROTC 지원율 급감의 본질, 대책의 현실성과 체감지수는?",특히 &lt;국방혁신 4.0&gt;에서 전력증강 분야는 <b>AI</b>를 비롯한 4차 산업혁명 기술을 적용해야 한다. 첨단 <b>무기</b>체계나 군사용 장비는 단순한 기계가 아닌 복잡하고 정교한 전자제품이기에 이를 다룰 우수인력이 필요하다는... ,http://www.konas.net/article/article.asp?idx=61961,http://www.konas.net/article/article.asp?idx=61961
11,2024-02-15 09:32:00,글로벌 칼럼 | 테일러 스위프트 딥페이크 사태와 마이크로소프트의 관망,"스미스는 &quot;불행히도 도구는 <b>무기</b>가 될 수도 있으며, 이러한 패턴이 반복되고 있다. 현재 영상, 음성, 이미지를 기반으로 한 딥페이크 등 새로운 <b>AI</b> 도구를 악용하는 사례가 급속히 증가하고 있다. 이러한 추세는 선거... ",https://www.itworld.co.kr/news/325359,https://www.itworld.co.kr/news/325359
12,2024-02-15 09:22:00,김수키 부대에 이것도 가세?…전세계서 가장 강력한 <b>무기</b> 될거라는데,에드워드 아모로소 뉴욕대 교수는 가디언과의 인터뷰에서 “<b>AI</b>와 대규모 언어 모델의 사용이 당장 눈에 띄는 위협이 되지 않을 수 있지만 결국 모든 국가 군사력의 공격에서 가장 강력한 <b>무기</b> 중 하나가 될 것”이라고... ,https://www.mk.co.kr/article/10943031,https://n.news.naver.com/mnews/article/009/0005258770?sid=105
13,2024-02-15 09:16:00,"NHN 서브컬처 도전, NFT 덜어낸 '스텔라 판타지' 이렇게 나온다","유저가 조작하지 않는 동료는 자체 <b>AI</b>를 통해 전투에 참여한다. WASD로 캐릭터를 이동하고, 마우스로 기본... 주요 제작 장비는 <b>무기</b>, 아머, 헬멧, 글러브, 목걸이, 귀걸이 등이며 메인 스토리나 특정 던전을 공략해 획득한... ",http://www.gamevu.co.kr/news/articleView.html?idxno=31153,http://www.gamevu.co.kr/news/articleView.html?idxno=31153
14,2024-02-15 07:42:00,'대중 강경파' 미 하원의원 내주 대만 방문…라이칭더 지지할 듯,그는 반도체와 인공지능(<b>AI</b>) 기술의 대중국 수출 통제를 강화하는 법안을 주도하고 대만에 대한 <b>무기</b> 판매 가속화를 주장해 왔다. 갤러거 위원장의 방중은 중국을 자극하겠지만 중국이 지난 2022년 낸시 펠로시 당시... ,https://www.news1.kr/articles/5321004,https://n.news.naver.com/mnews/article/421/0007351893?sid=104
15,2024-02-15 07:31:00,"기내 액체류 반입 제한, 이르면 올 연말부터 순차 해제될 듯 [트래블 tip톡] ...","현재 대부분 공항에서 가동 중인 2D 스캐너는 가방 속 짐을 유기물과 <b>무기</b>물로 나눠 보여주지만 3D 스캐너는 구체적 성분까지 분석할 수 있는 것이다. 3D 스캐너는 인공지능(<b>AI</b>)의 도움을 받아 물과 과산화수소, 알코올을... ",https://www.busan.com/view/busan/view.php?code=2024021323453340129,https://n.news.naver.com/mnews/article/082/0001255662?sid=103
16,2024-02-15 06:08:00,"[단독]산업부, 방산 수출 힘 싣는다…첨단민군협력지원과 신설","지난해 <b>무기</b>를 수출한 국가는 아랍에미리트(UAE), 핀란드, 노르웨이 등 총 12개국으로 대폭 늘었고 수출... <b>AI</b>(인공지능), 로봇, 드론, 자율주행 등 4차 산업혁명 기술을 군사기술과 접목할 수 있도록 지원하는 역할도 한다.... ",http://news.mt.co.kr/mtview.php?no=2024021423253324709,https://n.news.naver.com/mnews/article/008/0004998837?sid=101
17,2024-02-15 05:47:00,"WSJ &quot;美, 가자지구 이스라엘 공습 때 미국산 <b>무기</b> 오용여부 조사&quot;","이스라엘은 해당 공습에 어떤 종류의 <b>무기</b>를 사용했는지 언급을 거부하고 있지만, 공습 당시 폭탄이... 앞서 국제 인권 단체 국제앰네스티(<b>AI</b>)는 지난해 10월 중순 이스라엘이 자국 국경과 가까운 레바논 남부 두하이라... ",https://www.news1.kr/articles/5320967,https://n.news.naver.com/mnews/article/421/0007351780?sid=104
18,2024-02-15 01:30:00,"美, 이스라엘군 가자 주거지역 '벙커버스터' 투하 가능성 조사",앞서 국제 인권 단체 국제앰네스티(<b>AI</b>)는 지난해 10월 중순 이스라엘이 자국 국경과 가까운 레바논 남부... 백린탄은 발화점이 낮은 백린을 이용해 대량의 연기와 화염을 내뿜도록 만든 <b>무기</b>로 연막탄이나 소이탄으로... ,https://www.yna.co.kr/view/AKR20240215002700072?input=1195m,https://n.news.naver.com/mnews/article/001/0014505749?sid=104
19,2024-02-15 00:28:00,[시론] 지역 인재를 K방산 주역으로 키우자,하지만 서방 자유 진영의 첨단<b>무기</b> 지원에 힘입어 우크라이나가 완강하게 저항하면서 전쟁은 이제 3년째로... 인공지능(<b>AI</b>) 시스템 개발에 투자를 확대하고 있다. 호주·유럽연합(EU)·일본·이스라엘 등도 디지털 군으로... ,https://www.joongang.co.kr/article/25228759,https://n.news.naver.com/mnews/article/025/0003341437?sid=110
20,2024-02-14 20:30:00,"LIG넥스원, 군인공제회·IBK캐피탈과 함께 방산혁신 펀드 결성","LIG넥스원과 IBK캐피탈이 공동 운용사를 담당하며, <b>AI</b>, 로봇, 무인화에서 사이버, 항공우주, 반도체, 신소재... 최근 유무인복합체계 등을 중심으로 전장 환경의 진화 및 <b>무기</b>체계의 첨단화·고도화가 빠르게 진행되며... ",https://www.econovill.com/news/articleView.html?idxno=645766,https://www.econovill.com/news/articleView.html?idxno=645766
21,2024-02-14 20:24:00,"LIG넥스원, 군인공제회·IBK캐피탈과 함께 방산혁신 펀드 결성","LIG넥스원과 IBK캐피탈이 공동 운용사를 담당해, <b>AI</b>, 로봇, 무인화에서 사이버, 항공우주, 반도체, 신소재... 최근 유무인복합체계 등을 중심으로 전장 환경의 진화 및 <b>무기</b>체계의 첨단화·고도화가 빠르게 진행되며, 4차... ",https://www.gukjenews.com/news/articleView.html?idxno=2921707,https://www.gukjenews.com/news/articleView.html?idxno=2921707
22,2024-02-14 19:54:00,[기고] '여성폭력 제로' 기반한 실질적 정책 발굴해야,대한민국이 선진국 대열에 들어서고 <b>AI</b> 등 첨단 기술 산업의 발전을 이루는 상황에서 여전히 여성을 대상으로... 최근 신림동 등산로 살인사건의 피의자가 <b>무기</b>징역을 선고받았다. 사회에서 영구히 격리하겠다고 <b>무기</b>징역... ,http://www.kyeongin.com/main/view.php?key=20240215010001314,http://www.kyeongin.com/main/view.php?key=20240215010001314
23,2024-02-14 19:02:00,[조맹기의 언론 톺아보기] 이번 총선에서 86운동권 정치인들의 허상 벗겨내자,“미국 경제가 코로나19 확산 이후에도 강력한 노동생산성을 <b>무기</b>로 브레이크 없는 질주를 하고 있다. 다른... 이러한 미국의 노동생산성 향상은 인공지능(<b>AI</b>) 산업의 출현으로 더 가속화 할 수 있다. 다만 전문가들은 최근... ,https://www.skyedaily.com/news/news_view.html?ID=221479,https://www.skyedaily.com/news/news_view.html?ID=221479
24,2024-02-14 18:56:00,"LIG넥스원, 군인공제회·IBK캐피탈과 총 800억 규모의 방산혁신 펀드 결성","LIG넥스원과 IBK캐피탈이 공동 운용사를 담당해 <b>AI</b>, 로봇, 무인화에서 사이버, 항공우주, 반도체, 신소재... LIG넥스원은 첨단 <b>무기</b>체계 개발 과정에서 쌓아온 네트워크에 군인공제회의 인프라, IBK캐피탈의 펀드운영... ",https://www.news2day.co.kr/article/20240214500236,https://www.news2day.co.kr/article/20240214500236
25,2024-02-14 18:32:00,칼럼 | 테일러 스위프트 딥페이크 사태와 ‘마이크로소프트’,"그는 &quot;불행히도 도구는 <b>무기</b>가 될 수도 있으며, 이러한 패턴이 반복되고 있다. 현재 비디오, 오디오, 이미지를 기반으로 한 딥페이크 등 새로운 <b>AI</b> 도구를 악용하는 사례가 급속히 증가하고 있다. 이러한 추세는 선거... ",https://www.ciokorea.com/news/325345,https://www.ciokorea.com/news/325345
26,2024-02-14 17:56:00,"LIG넥스원, 방산혁신 펀드 조성한다...군인공제회·IBK캐피탈과 맞손","LIG넥스원과 IBK캐피탈이 공동 운용사를 담당하여, <b>AI</b>, 로봇, 무인화에서 사이버, 항공우주, 반도체, 신소재... 최근 전장 환경의 진화 및 <b>무기</b>체계의 첨단화·고도화가 빠르게 진행되며, 4차 산업혁명 기술 등을 적용한 R... ",http://www.biztribune.co.kr/news/articleView.html?idxno=304470,http://www.biztribune.co.kr/news/articleView.html?idxno=304470
27,2024-02-14 17:42:00,"LIG넥스원, 군인공제회·IBK캐피탈과 800억원 규모 '방산혁신 펀드' 조성","LIG넥스원과 IBK캐피탈이 공동 운용사를 담당해 인공지능(<b>AI</b>), 로봇, 무인화에서 사이버, 항공우주, 반도체... LIG넥스원은 첨단 <b>무기</b>체계 개발 과정에서 쌓아온 네트워크에 군인공제회의 인프라, IBK캐피탈의 펀드 운영... ",https://www.asiatoday.co.kr/view.php?key=20240214010006744,https://www.asiatoday.co.kr/view.php?key=20240214010006744
28,2024-02-14 17:40:00,"&quot;北, 남한에 지하드식 테러 가능성&quot;...섬뜩한 도발 시나리오 [지금이뉴스]","정성윤 통일연구원 통일정책연구실장은 북한이 휴대 가능한 전술핵 <b>무기</b>로 개인이 운반할 수 있지만, 비교적... 윤석열 정부 탄핵을 추진할 것으로 내다봤습니다. 기자 | 최두희 <b>AI</b> 앵커 | Y-GO 자막편집 | 박해진 #지금이뉴스",https://www.ytn.co.kr/_ln/0134_202402141740072510,https://n.news.naver.com/mnews/article/052/0001997898?sid=100
29,2024-02-14 17:34:00,"[ASIA Biz] '베트남 대표 IT 기업' FPT그룹, 해외 매출 50억 달러 포부","그는 이것이 아무나 따라하기 어려운 <b>무기</b>라고 믿고 있으며 FPT의 미래는 훨씬 밝다고 전했다. 2018년 7월... 그러면서도 &quot;<b>AI</b>, 반도체, 자동차의 핵심 기술에 집중하고 정부의 대형 프로젝트에 참여할 것&quot;이라며... ",https://www.ajunews.com/view/20240213164429359,https://www.ajunews.com/view/20240213164429359
30,2024-02-14 16:58:00,“미래전장 선도할 해군 정예전사 양성 박차”,"앞으로 미래전은 인공지능(<b>AI</b>), 유무인 복합체계 등 첨단과학기술 기반으로 펼쳐질 전망이다. 이러한 변화에... 더불어 신규 <b>무기</b>체계 확보와 연계한 교육장·장비를 마련할 계획이다. 교육과정도 미래전 양상에 맞춰... ",https://kookbang.dema.mil.kr/newsWeb/20240215/1/ATCE_CTGR_0010040000/view.do,https://kookbang.dema.mil.kr/newsWeb/20240215/1/ATCE_CTGR_0010040000/view.do
31,2024-02-14 16:26:00,"LIG넥스원, 군인공제회·IBK캐피탈과 800억원 규모 방산혁신 펀드 결성","LIG넥스원과 IBK캐피탈이 공동 운용사를 담당하며 △인공지능(<b>AI</b>) △로봇 △무인화 △사이버 등에 이르는... 최근 유무인복합체계 등을 중심으로 전장 환경의 진화 및 <b>무기</b>체계의 첨단화·고도화가 빠르게 진행되며, 4차... ",http://www.g-enews.com/ko-kr/news/article/news_all/202402141531596976ed0c62d49_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/202402141531596976ed0c62d49_1/article.html
32,2024-02-14 16:18:00,사우디 방산 육성 동참…중장기 전략적 협력 ‘햇살’,"이번 MOU에 따라 한화는 장갑차 등 지상<b>무기</b>체계부터 로봇·위성을 활용한 감시정찰체계까지 다양한... KAI는 이번 투자를 통해 무인전투기 개발을 위한 개념연구, 자율비행 실증, 인공지능(<b>AI</b>) 파일럿 편대운용 제어 및... ",https://kookbang.dema.mil.kr/newsWeb/20240215/2/ATCE_CTGR_0010020000/view.do,https://kookbang.dema.mil.kr/newsWeb/20240215/2/ATCE_CTGR_0010020000/view.do
33,2024-02-14 16:13:00,직원 능력 120% 활용하려면…잠재력의 뚜껑을 열어라,결국 상사는 자존심을 지키기 위해 독단과 아집을 <b>무기</b>로 잠재력 뚜껑을 확실히 밀봉해버린다. 상사의... H기업 인공지능(<b>AI</b>) 연구소장 김 모씨는 자신이 가진 세계 수준의 블록체인 기술을 H사에서는 묵혀뒀다가 K사로... ,https://www.mk.co.kr/article/10942518,https://n.news.naver.com/mnews/article/009/0005258442?sid=101
34,2024-02-14 15:58:00,"LIG넥스원, 군인공제회·IBK캐피탈과 방산혁신 펀드 결성","LIG넥스원과 IBK캐피탈이 공동 운용사를 담당해 인공지능(<b>AI</b>)·로봇·무인화에서 사이버·항공우주·반도체... LIG넥스원은 첨단 <b>무기</b>체계 개발 과정에서 쌓아온 네트워크에 군인공제회의 인프라, IBK캐피탈의 펀드 운영... ",https://www.mediapen.com/news/view/896869,https://www.mediapen.com/news/view/896869
35,2024-02-14 15:52:00,콘솔부터 모바일까지 24년 국산 언리얼 엔진 기대작,"아울러 게임에는 각종 딥러닝 <b>AI</b> 기술도 탑재돼 한층 실제와 같은 시뮬레이션 게임의 재미를 전해줄... 특히, <b>무기</b>에 따라 변화하는 스킬과 다양한 영웅 조합을 활용한 전략적인 재미까지 준비했다. 업계 관계자는 &quot;국내... ",https://game.donga.com/110961/,https://game.donga.com/110961/
36,2024-02-14 15:31:00,LIG넥스원 '800억 규모 방산혁신 펀드 결성',"LIG넥스원과 IBK캐피탈이 공동 운용사를 담당하여, <b>AI</b>, 로봇, 무인화에서 사이버, 항공우주, 반도체, 신소재... LIG넥스원은 첨단 <b>무기</b>체계 개발 과정에서 쌓아온 네트워크에 군인공제회의 인프라, IBK캐피탈의 펀드 운영... ",https://www.moneys.co.kr/article/2024021414473613525,https://n.news.naver.com/mnews/article/417/0000981623?sid=101
37,2024-02-14 15:30:00,샘 알트먼이 밤잠 못 이루는 고민 &quot;<b>AI</b>에 관한 모든 것들&quot;,"또한 &quot;킬러 로봇보다는 <b>AI</b>로 발생하는 미묘한 사회적 부조화에 더 큰 관심을 두고 있다&quot;고 덧붙였다. 킬러 로봇은 치명적인 자율<b>무기</b>를 가리키며, 적에 가까이 접근해 사살하거나 체포하는 임무를 군인 대신 로봇이 맡은... ",https://www.digitaltoday.co.kr/news/articleView.html?idxno=505850,https://www.digitaltoday.co.kr/news/articleView.html?idxno=505850
38,2024-02-14 15:24:00,"LIG넥스원, 군인공제회-IBK캐피탈과 함께 방산혁신 펀드 결성","LIG넥스원과 IBK캐피탈이 공동 운용사를 담당해 인공지능(<b>AI</b>), 로봇, 무인화에서 사이버, 항공우주, 반도체... 최근 유무인복합체계 등을 중심으로 전장 환경의 진화 및 <b>무기</b>체계의 첨단화ㆍ고도화가 빠르게 진행되며, 4차... ",https://www.etoday.co.kr/news/view/2330878,https://www.etoday.co.kr/news/view/2330878
39,2024-02-14 15:06:00,"LIG넥스원, 군인공제회·IBK캐피탈과 방산혁신 펀드 조성","펀드는 LIG넥스원과 IBK캐피탈이 공동 운용하고, 인공지능(<b>AI</b>), 로봇, 무인화에서 사이버, 항공우주, 반도체... 특히 LIG넥스원은 첨단 <b>무기</b>체계 개발 과정에서 쌓아온 네트워크에 군인공제회의 인프라, IBK캐피탈의 펀드... ",http://www.dailyimpact.co.kr/news/articleView.html?idxno=111297,http://www.dailyimpact.co.kr/news/articleView.html?idxno=111297
40,2024-02-14 15:04:00,"NHN, K-서브컬쳐 대열에 합류","각 캐릭터의 체형은 물론, 다른 디자인의 <b>무기</b>, 개별 애니메이션 연출까지 제작하기로 했다. 게임적 재미도... 전투 도중 캐릭터를 자유롭게 변경, 제어할 수 있으며, 이외 캐릭터도 인공지능(<b>AI</b>) 기능을 통해 실시간 전투... ",http://www.dailyimpact.co.kr/news/articleView.html?idxno=111248,http://www.dailyimpact.co.kr/news/articleView.html?idxno=111248
41,2024-02-14 15:04:00,LIG넥스원 &quot;군인공제회-IBK캐피탈과 800억 방산 혁신펀드 조성&quot;,"LIG넥스원과 IBK캐피탈이 공동 운용사를 담당해 인공지능(<b>AI</b>), 로봇, 무인화에서 사이버, 항공우주, 반도체... 최근 유무인복합체계 등을 중심으로 전장 환경의 진화 및 <b>무기</b>체계의 첨단화·고도화가 빠르게 진행되며... ",http://www.fnnews.com/news/202402141501360886,https://n.news.naver.com/mnews/article/014/0005142131?sid=101
42,2024-02-14 14:55:00,"LIG넥스원, 800억 규모 방산혁신 펀드 결성","LIG넥스원과 IBK캐피탈이 공동 운용하며 <b>AI</b>(인공지능), 로봇, 무인화, 사이버, 항공우주, 반도체, 신소재 등... LIG넥스원은 첨단 <b>무기</b>체계 개발 과정에서 쌓아온 네트워크에 군인공제회의 인프라, IBK캐피탈의 펀드 운영... ",http://news.heraldcorp.com/view.php?ud=20240214050504,https://n.news.naver.com/mnews/article/016/0002266507?sid=101
43,2024-02-14 14:54:00,"LIG넥스원, 군인공제회·IBK캐피탈과 800억원 방산혁신 펀드 결성","LIG넥스원과 IBK캐피탈이 공동 운용사를 담당해, <b>AI</b>·로봇·무인화에서 사이버·항공우주·반도체·신소재... LIG넥스원은 첨단 <b>무기</b>체계 개발 과정에서 쌓아온 네트워크에 군인공제회의 인프라, IBK캐피탈의 펀드 운영... ",https://www.newspim.com/news/view/20240214000748,https://www.newspim.com/news/view/20240214000748
44,2024-02-14 14:40:00,"LIG넥스원, 군인공제회·IBK캐피탈과 함께 방산혁신 펀드 결성","LIG넥스원과 IBK캐피탈이 공동 운용사를 담당하여, <b>AI</b>, 로봇, 무인화에서 사이버, 항공우주, 반도체, 신소재... 최근 유무인복합체계 등을 중심으로 전장 환경의 진화 및 <b>무기</b>체계의 첨단화·고도화가 빠르게 진행되며... ",http://www.startuptoday.co.kr/news/articleView.html?idxno=174098,http://www.startuptoday.co.kr/news/articleView.html?idxno=174098
45,2024-02-14 14:38:00,"LIG넥스원, 군인공제회·IBK캐피탈과 방산혁신 펀드 결성","LIG넥스원과 IBK캐피탈이 공동 운용사를 담당해 인공지능(<b>AI</b>), 로봇, 무인화에서 △사이버 △항공우주... 최근 유무인복합체계 등을 중심으로 전장 환경의 진화 및 <b>무기</b>체계의 첨단화·고도화가 빠르게 진행되며, 4차... ",http://www.newsprime.co.kr/news/article.html?no=628158,http://www.newsprime.co.kr/news/article.html?no=628158
46,2024-02-14 14:38:00,"LIG넥스원-군인공제회-IBK캐피탈, 800억원 규모 방산혁신 펀드 조성","담당하며 <b>AI</b>, 로봇, 무인화에서 사이버, 항공우주, 반도체, 신소재 등에 이르는 국방·미래 분야의 유망기업을 대상으로 투자를 진행하게 된다. 최근 유무인복합체계 등을 중심으로 전장 환경의 진화 및 <b>무기</b>체계의... ",https://www.onews.tv/news/articleView.html?idxno=197482,https://www.onews.tv/news/articleView.html?idxno=197482
47,2024-02-14 14:32:00,"LIG넥스원, 군인공제회·IBK캐피탈과 '방산혁신 펀드' 결성","LIG넥스원과 IBK캐피탈이 공동 운용사를 담당해 <b>AI</b>, 로봇, 무인화에서 사이버, 항공우주, 반도체, 신소재 등에... 최근 유무인복합체계 등을 중심으로 전장 환경의 진화 및 <b>무기</b>체계의 첨단화·고도화가 빠르게 진행되며... ",http://www.m-i.kr/news/articleView.html?idxno=1093016,http://www.m-i.kr/news/articleView.html?idxno=1093016
48,2024-02-14 14:29:00,"LIG넥스원, 군인공제회·IBK캐피탈과 800억원 규모 방산펀드 조성","LIG넥스원과 IBK캐피탈이 공동 운용사를 담당하고 인공지능(<b>AI</b>), 로봇, 무인화에서 사이버, 항공우주, 반도체... 첨단 <b>무기</b>체계 개발 과정에서 쌓아온 네트워크에 군인공제회의 인프라, IBK캐피탈의 펀드 운영 노하우를... ",https://zdnet.co.kr/view/?no=20240214142744,https://n.news.naver.com/mnews/article/092/0002321267?sid=105
49,2024-02-14 14:22:00,"LIG넥스원, 군인공제회·IBK캐피탈과 '방산혁신 펀드' 결성","LIG넥스원과 IBK캐피탈이 공동 운용사를 담당하여, <b>AI</b>, 로봇, 무인화에서 사이버, 항공우주, 반도체, 신소재... 최근 유무인복합체계 등을 중심으로 전장 환경의 진화 및 <b>무기</b>체계의 첨단화·고도화가 빠르게 진행되며... ",http://www.smedaily.co.kr/news/articleView.html?idxno=281625,http://www.smedaily.co.kr/news/articleView.html?idxno=281625
50,2024-02-14 14:01:00,"LIG넥스원, 군인공제회·IBK캐피탈과 '방산혁신 펀드' 결성","LIG넥스원과 IBK캐피탈이 공동 운용사를 담당하며 인공지능(<b>AI</b>), 로봇, 무인화부터 사이버, 항공우주... LIG넥스원은 첨단 <b>무기</b>체계 개발 과정에서 쌓아온 네트워크에 더해 군인공제회의 인프라, IBK캐피탈의 펀드 운용... ",https://www.yna.co.kr/view/AKR20240214095600003?input=1195m,https://n.news.naver.com/mnews/article/001/0014504559?sid=101
51,2024-02-14 14:01:00,"LIG넥스원, 군인공제회·IBK캐피탈과 '방산혁신 펀드' 결성","LIG넥스원과 IBK캐피탈이 공동 운용사를 담당하여, <b>AI</b>, 로봇, 무인화에서 사이버, 항공우주, 반도체, 신소재... 최근 유무인복합체계 등을 중심으로 전장 환경의 진화 및 <b>무기</b>체계의 첨단화·고도화가 빠르게 진행되며... ",https://www.dailian.co.kr/news/view/1328217/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002799472?sid=101
52,2024-02-14 13:59:00,"LIG넥스원, 군인공제회·IBK캐피탈과 방산 펀드 조성","LIG넥스원과 IBK캐피탈이 공동 운용사를 담당하여, <b>AI</b>, 로봇, 무인화에서 사이버, 항공우주, 반도체, 신소재... 최근 유무인복합체계 등을 중심으로 전장 환경이 바뀌고 <b>무기</b>체계가 빠른 속도로 첨단화되며, 4차 산업혁명... ",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202402140140&t=NN,https://n.news.naver.com/mnews/article/215/0001148376?sid=101
53,2024-02-14 13:52:00,"LIG넥스원, '방산혁신 펀드' 결성…&quot;K-방산 생태계 마중물 될 것&quot;","LIG넥스원과 IBK캐피탈이 공동 운용사를 담당하며 인공지능(<b>AI</b>), 로봇, 무인화에서 사이버, 항공우주, 반도체... 최근 유무인복합체계 등을 중심으로 전장 환경의 진화 및 <b>무기</b>체계의 첨단화·고도화가 빠르게 진행되며... ",https://www.viva100.com/main/view.php?key=20240214010003788,https://www.viva100.com/main/view.php?key=20240214010003788
54,2024-02-14 13:46:00,"LIG넥스원, 군인공제회·IBK캐피탈과 800억원 규모 방산혁신 펀드 결성","LIG넥스원과 IBK캐피탈이 공동 운용사를 담당해, 인공지능(<b>AI</b>), 로봇, 무인화에서 사이버, 항공우주, 반도체... 최근 유무인복합체계 등을 중심으로 전장 환경의 진화 및 <b>무기</b>체계의 첨단화·고도화가 빠르게 진행되며... ",https://www.pointdaily.co.kr/news/articleView.html?idxno=190465,https://www.pointdaily.co.kr/news/articleView.html?idxno=190465
55,2024-02-14 13:41:00,"LIG넥스원, 군인공제회·IBK캐피탈과 방산혁신 펀드 결성","LIG넥스원과 IBK캐피탈이 공동 운용사를 담당하며 인공지능(<b>AI</b>), 로봇, 사이버, 항공우주, 반도체, 신소재... LIG넥스원은 첨단 <b>무기</b>체계 개발 과정에서 쌓아온 네트워크에 군인공제회의 인프라, IBK캐피탈의 펀드 운영... ",http://news.mt.co.kr/mtview.php?no=2024021413332915974,https://n.news.naver.com/mnews/article/008/0004998462?sid=101
